collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,original.genus_reso,original.genus_name,collection.reference_no,10_my_bin
45524,PaleoDB,"M. Uhen","n. gen.",Attockicetus,,,11942,"Cenozoic 2"
45527,PaleoDB,"M. Uhen","n. gen.",Ambulocetus,,,11943,"Cenozoic 2"
45529,PaleoDB,"M. Uhen",,Pakicetus,,,11944,"Cenozoic 2"
45529,PaleoDB,"M. Uhen","n. gen.",Ichthyolestes,,,11944,"Cenozoic 2"
45583,PaleoDB,"M. Uhen",,Andrewsiphius,,,11991,"Cenozoic 2"
45583,PaleoDB,"M. Uhen","n. gen.",Kutchicetus,,,11991,"Cenozoic 2"
45584,PaleoDB,"M. Uhen","n. gen.",Himalayacetus,,,11985,"Cenozoic 2"
45586,PaleoDB,"M. Uhen",,Pakicetus,,,12020,"Cenozoic 2"
45586,PaleoDB,"M. Uhen","n. gen.",Nalacetus,,,12020,"Cenozoic 2"
45586,PaleoDB,"M. Uhen",,Ichthyolestes,,,12020,"Cenozoic 2"
45586,PaleoDB,"M. Uhen",,Pakicetus,,Protocetus,12020,"Cenozoic 2"
45587,PaleoDB,"M. Uhen",,Ichthyolestes,,,11944,"Cenozoic 2"
45588,PaleoDB,"M. Uhen",,Pakicetus,,Ichthyolestes,12021,"Cenozoic 2"
45590,PaleoDB,"M. Uhen","n. gen.",Andrewsiphius,"n. gen.",Andrewsiphius,11991,"Cenozoic 2"
45590,PaleoDB,"M. Uhen",,Andrewsiphius,,Protocetus,11991,"Cenozoic 2"
45590,PaleoDB,"M. Uhen","n. gen.",Indocetus,,,11991,"Cenozoic 2"
45590,PaleoDB,"M. Uhen",,Remingtonocetus,,Protocetus,11991,"Cenozoic 2"
45590,PaleoDB,"M. Uhen",,Andrewsiphius,,,11991,"Cenozoic 2"
45590,PaleoDB,"M. Uhen",,Gaviacetus,,,11991,"Cenozoic 2"
45591,PaleoDB,"M. Uhen","n. gen.",Andrewsiphius,,,11991,"Cenozoic 2"
45592,PaleoDB,"M. Uhen",,Babiacetus,,,11993,"Cenozoic 2"
45592,PaleoDB,"M. Uhen",,Kutchicetus,,,11993,"Cenozoic 2"
45592,PaleoDB,"M. Uhen","n. gen.",Babiacetus,,,11993,"Cenozoic 2"
45592,PaleoDB,"M. Uhen",,Dalanistes,,,11993,"Cenozoic 2"
45592,PaleoDB,"M. Uhen",,Gaviacetus,,,11993,"Cenozoic 2"
45592,PaleoDB,"M. Uhen",,Andrewsiphius,,,11993,"Cenozoic 2"
45592,PaleoDB,"M. Uhen",,Andrewsiphius,,Remingtonocetus,11993,"Cenozoic 2"
45593,PaleoDB,"M. Uhen",,Mesoplodon,,Dioplodon,14641,"Cenozoic 6"
45593,PaleoDB,"M. Uhen",,Eudelphinus,,,14641,"Cenozoic 6"
45623,PaleoDB,"M. Uhen","n. gen.",Qaisracetus,,,7933,"Cenozoic 2"
45623,PaleoDB,"M. Uhen",,Remingtonocetus,,,7933,"Cenozoic 2"
45624,PaleoDB,"M. Uhen",,Qaisracetus,,,7933,"Cenozoic 2"
45625,PaleoDB,"M. Uhen",,Dorudon,,Zygorhiza,12016,"Cenozoic 3"
45626,PaleoDB,"M. Uhen","n. gen.",Eocetus,"n. gen.",Mesocetus,11953,"Cenozoic 3"
45626,PaleoDB,"M. Uhen",,Basilotritus,,,11953,"Cenozoic 3"
45627,PaleoDB,"M. Uhen",,Basilosaurus,,,12017,"Cenozoic 3"
45628,PaleoDB,"M. Uhen",,Basilosaurus,,,12018,"Cenozoic 3"
45629,PaleoDB,"M. Uhen",,Basilosaurus,,,12023,"Cenozoic 3"
45630,PaleoDB,"M. Uhen",,Basilosaurus,,,12023,"Cenozoic 3"
45631,PaleoDB,"M. Uhen",,Basilosaurus,,,12023,"Cenozoic 3"
45632,PaleoDB,"M. Uhen",,Basilosaurus,,,12023,"Cenozoic 3"
45633,PaleoDB,"M. Uhen",,Basilosaurus,,,12023,"Cenozoic 3"
45634,PaleoDB,"M. Uhen",,Basilosaurus,,,12023,"Cenozoic 3"
45637,PaleoDB,"M. Uhen",,Cynthiacetus,,,25459,"Cenozoic 3"
45637,PaleoDB,"M. Uhen",,Basilosaurus,,Basilosaurus,25459,"Cenozoic 3"
45638,PaleoDB,"M. Uhen",,Basilosaurus,,,12023,"Cenozoic 3"
45639,PaleoDB,"M. Uhen",,Zygorhiza,,,8335,"Cenozoic 3"
45640,PaleoDB,"M. Uhen",,Dorudon,,Zygorhiza,12028,"Cenozoic 3"
45653,PaleoDB,"M. Uhen","n. gen.",Mauicetus,"n. gen.",Lophocephalus,29254,"Cenozoic 4"
45653,PaleoDB,"M. Uhen","""",Prosqualodon,,Squalodon,29254,"Cenozoic 4"
45653,PaleoDB,"M. Uhen",,Prosqualodon,,,29254,"Cenozoic 4"
45659,PaleoDB,"M. Uhen","n. gen.",Tangaroasaurus,,,12137,"Cenozoic 5"
45659,PaleoDB,"M. Uhen",,Prosqualodon,,,12137,"Cenozoic 5"
45660,PaleoDB,"M. Uhen",,Mauicetus,,,15371,"Cenozoic 4"
45661,PaleoDB,"M. Uhen",,Mauicetus,,,15371,"Cenozoic 4"
45662,PaleoDB,"M. Uhen","n. gen.",Phocaenopsis,,,29253,"Cenozoic 5"
45662,PaleoDB,"M. Uhen",cf.,Kentriodon,,,29253,"Cenozoic 5"
45664,PaleoDB,"M. Uhen",,Prosqualodon,,,12041,"Cenozoic 5"
45665,PaleoDB,"M. Uhen","n. gen.",Kekenodon,,,17147,"Cenozoic 4"
45665,PaleoDB,"M. Uhen",,Mauicetus,,Lophocephalus,17147,"Cenozoic 4"
45666,PaleoDB,"M. Uhen",,Mauicetus,,Lophocephalus,16695,
45669,PaleoDB,"M. Uhen","n. gen.",Simocetus,,,12043,"Cenozoic 4"
45695,PaleoDB,"C. Schweitzer",aff.,Aetiocetus,,,12073,"Cenozoic 4"
45723,PaleoDB,"M. Uhen","n. gen.",Llanocetus,,,12039,"Cenozoic 3"
45737,PaleoDB,"M. Uhen","n. gen.",Iniopsis,,,12108,"Cenozoic 4"
45737,PaleoDB,"M. Uhen","n. gen.",Oligodelphis,,,12108,"Cenozoic 4"
45737,PaleoDB,"M. Uhen","n. gen.",Atropatenocetus,,,12108,"Cenozoic 4"
45737,PaleoDB,"M. Uhen",,Squalodon,,,12108,"Cenozoic 4"
45737,PaleoDB,"M. Uhen","n. gen.",Ferecetotherium,,,12108,"Cenozoic 4"
45740,PaleoDB,"M. Uhen",,Microzeuglodon,,,12216,"Cenozoic 4"
45740,PaleoDB,"M. Uhen","n. gen.",Mirocetus,,,12216,"Cenozoic 4"
45754,PaleoDB,"M. Uhen","n. gen.",Sulakocetus,,,12109,"Cenozoic 4"
45761,PaleoDB,"M. Uhen",,Agorophius,,Zeuglodon,47600,"Cenozoic 4"
45776,PaleoDB,"M. Uhen",,Micromysticetus,,Cetotheriopsis,12125,"Cenozoic 4"
45777,PaleoDB,"M. Uhen",,Xenorophus,,,12126,"Cenozoic 4"
45777,PaleoDB,"M. Uhen","n. gen.",Micromysticetus,,,12126,"Cenozoic 4"
45778,PaleoDB,"M. Uhen",,Micromysticetus,,,12126,"Cenozoic 4"
45779,PaleoDB,"M. Uhen",,Patriocetus,,Patriocetus,12125,"Cenozoic 4"
45779,PaleoDB,"M. Uhen",,Cetotheriopsis,,,12125,"Cenozoic 4"
45780,PaleoDB,"M. Uhen","n. gen.",Eomysticetus,,,12128,"Cenozoic 4"
45781,PaleoDB,"M. Uhen",,Eomysticetus,,,12128,"Cenozoic 4"
45782,PaleoDB,"M. Uhen","n. gen.",Aetiocetus,,,12129,"Cenozoic 4"
45783,PaleoDB,"M. Uhen","n. gen.",Chonecetus,,,12131,"Cenozoic 4"
45784,PaleoDB,"M. Uhen",,Chonecetus,,,12130,"Cenozoic 4"
45785,PaleoDB,"M. Uhen","n. gen.",Ashorocetus,,,12130,"Cenozoic 4"
45786,PaleoDB,"M. Uhen",,Aetiocetus,,,12130,"Cenozoic 4"
45786,PaleoDB,"M. Uhen","n. gen.",Morawanocetus,,,12130,"Cenozoic 4"
45787,PaleoDB,"M. Uhen",aff.,Sachalinocetus,,,12130,"Cenozoic 4"
45787,PaleoDB,"M. Uhen",,Aetiocetus,,,12130,"Cenozoic 4"
45788,PaleoDB,"M. Uhen",,Aetiocetus,,,12130,"Cenozoic 4"
45792,PaleoDB,"M. Uhen",,Metasqualodon,,Zeuglodon,12134,"Cenozoic 4"
45794,PaleoDB,"M. Uhen",,Prosqualodon,,Squalodon,14949,"Cenozoic 4"
45803,PaleoDB,"M. Uhen","n. gen.",Numataphocoena,,,12144,"Cenozoic 6"
45803,PaleoDB,"M. Uhen",,Balaenula,,,12144,"Cenozoic 6"
45803,PaleoDB,"M. Uhen",,Pterobalaena,,Balaenoptera,12144,"Cenozoic 6"
45804,PaleoDB,"M. Uhen","n. gen.",Yamatocetus,,Cetotheriidae,12147,"Cenozoic 4"
45811,PaleoDB,"M. Uhen",aff.,Mauicetus,,,12150,"Cenozoic 4"
45824,PaleoDB,"M. Uhen","n. gen.",Willungacetus,,Aetiocetidae,12172,"Cenozoic 4"
45832,PaleoDB,"M. Uhen",,Metasqualodon,,Metasqualodon,12180,"Cenozoic 4"
45833,PaleoDB,"M. Uhen",,Metasqualodon,,Metasqualodon,12179,"Cenozoic 4"
45834,PaleoDB,"M. Uhen",?,Mauicetus,,,12179,"Cenozoic 4"
45834,PaleoDB,"M. Uhen",?,Patriocetus,,,12179,"Cenozoic 4"
45834,PaleoDB,"M. Uhen",,Metasqualodon,,Metasqualodon,12179,"Cenozoic 4"
45836,PaleoDB,"M. Uhen","n. gen.",Prepomatodelphis,,,12183,"Cenozoic 5"
45837,PaleoDB,"M. Uhen",,Llanocetus,,Squalodontidae,24356,
45885,PaleoDB,"M. Uhen","n. gen.",Diaphorocetus,"n. gen.",Mesocetus,12337,"Cenozoic 5"
45885,PaleoDB,"M. Uhen",cf.,Kentriodon,,Kentriodon,12337,"Cenozoic 5"
45885,PaleoDB,"M. Uhen","n. gen.",Notocetus,,,12337,"Cenozoic 5"
45886,PaleoDB,"M. Uhen","n. gen.",Argyrocetus,,,12217,"Cenozoic 5"
45886,PaleoDB,"M. Uhen","n. gen.",Prosqualodon,,,12217,"Cenozoic 5"
45886,PaleoDB,"M. Uhen",,Aglaocetus,,Cetotherium,12217,"Cenozoic 5"
45886,PaleoDB,"M. Uhen",,Idiorophus,,Physodon,12217,"Cenozoic 5"
45886,PaleoDB,"M. Uhen",cf.,Kentriodon,,,12217,"Cenozoic 5"
45887,PaleoDB,"M. Uhen",cf.,Kentriodon,,Portheus,12217,"Cenozoic 5"
45887,PaleoDB,"M. Uhen",,Notocetus,,,12217,"Cenozoic 5"
45887,PaleoDB,"M. Uhen",,Prosqualodon,,,12217,"Cenozoic 5"
46039,PaleoDB,"M. Uhen",,Oligosqualodon,,Squalodon,12271,"Cenozoic 4"
46040,PaleoDB,"M. Uhen",,Oligosqualodon,,Squalodon,12271,"Cenozoic 4"
46041,PaleoDB,"M. Uhen",,Scaldicetus,,Ontocetus,49539,"Cenozoic 5"
46043,PaleoDB,"M. Uhen",,Pseudorca,,,12274,"Cenozoic 6"
46044,PaleoDB,"M. Uhen",,Pseudorca,,,12274,"Cenozoic 6"
46045,PaleoDB,"M. Uhen",,Idiocetus,"""",Idiocetus,49539,"Cenozoic 6"
46066,PaleoDB,"M. Uhen",,Salumniphocaena,,Loxolithax,12277,"Cenozoic 6"
46067,PaleoDB,"M. Uhen","""",Parapontoporia,"""",Stenodelphis,12280,"Cenozoic 6"
46068,PaleoDB,"M. Uhen",,Mesoplodon,,,12281,"Cenozoic 6"
46068,PaleoDB,"M. Uhen",,Megaptera,,,12281,"Cenozoic 6"
46069,PaleoDB,"M. Uhen",,Liolithax,,,12283,"Cenozoic 5"
46070,PaleoDB,"M. Uhen",,Liolithax,,,12283,"Cenozoic 6"
46071,PaleoDB,"M. Uhen",,Lophocetus,,,12283,"Cenozoic 6"
46074,PaleoDB,"M. Uhen",cf.,Kentriodon,,,12287,"Cenozoic 5"
46083,PaleoDB,"M. Uhen",cf.,Delphinus,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Odobenocetops,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",cf.,Stenella,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen","n. gen.",Piscocetus,,,16948,"Cenozoic 6"
46083,PaleoDB,"M. Uhen",,Piscolithax,,,16948,"Cenozoic 6"
46084,PaleoDB,"M. Uhen",cf.,Piscolithax,,,12182,"Cenozoic 6"
46086,PaleoDB,"M. Uhen",,Pachycetus,,,12298,"Cenozoic 3"
46086,PaleoDB,"M. Uhen","n. gen.",Pachycetus,,,12298,"Cenozoic 3"
46087,PaleoDB,"M. Uhen",,Mesoplodon,,Mesoplodon,26040,"Cenozoic 6"
46116,PaleoDB,"M. Uhen","n. gen.",Microphocaena,,,12303,"Cenozoic 5"
46165,PaleoDB,"M. Uhen",cf.,Physeter,,,12318,
46166,PaleoDB,"M. Uhen",,Cetotolites,,Cetotolites,12318,"Cenozoic 4"
46166,PaleoDB,"M. Uhen",cf.,Mammalodon,,Mammalodon,12318,"Cenozoic 4"
46166,PaleoDB,"M. Uhen",,Cetotolites,,Ceteolites,12318,"Cenozoic 4"
46166,PaleoDB,"M. Uhen",,Cetotolites,,Ceteolites,12318,"Cenozoic 4"
46166,PaleoDB,"M. Uhen",,Cetotolites,,Ceteolites,12318,"Cenozoic 4"
46166,PaleoDB,"M. Uhen",,Mammalodon,,,12318,"Cenozoic 4"
46167,PaleoDB,"M. Uhen",,Scaldicetus,,,13630,"Cenozoic 6"
46167,PaleoDB,"M. Uhen",,Megaptera,,,13630,"Cenozoic 6"
46167,PaleoDB,"M. Uhen",,Balaenoptera,,,13630,"Cenozoic 6"
46167,PaleoDB,"M. Uhen",cf.,Balaena,,,13630,"Cenozoic 6"
46297,PaleoDB,"M. Uhen",,Parapontoporia,,,11877,"Cenozoic 6"
46369,PaleoDB,"M. Uhen",,Balaenoptera,,,12358,"Cenozoic 6"
46369,PaleoDB,"M. Uhen",,Balaenoptera,,,12358,"Cenozoic 6"
46474,PaleoDB,"M. Uhen",,Schizodelphis,,,12186,"Cenozoic 5"
46474,PaleoDB,"M. Uhen",,Physeterula,,,12186,"Cenozoic 5"
46476,PaleoDB,"M. Uhen",,Schizodelphis,,,12186,"Cenozoic 5"
46477,PaleoDB,"M. Uhen",,Schizodelphis,,,12186,"Cenozoic 5"
46478,PaleoDB,"M. Uhen",,Schizodelphis,,,12186,"Cenozoic 5"
46478,PaleoDB,"M. Uhen",,Champsodelphis,,Acrodelphis,12186,"Cenozoic 5"
46478,PaleoDB,"M. Uhen",?,Miokogia,?,Miokogia,12186,"Cenozoic 5"
46479,PaleoDB,"M. Uhen",,Miokogia,,Miokogia,12186,"Cenozoic 5"
46480,PaleoDB,"M. Uhen",,Schizodelphis,,,12186,"Cenozoic 5"
46521,PaleoDB,"M. Uhen",,Physeterula,,,12186,"Cenozoic 5"
46522,PaleoDB,"M. Uhen",?,Schizodelphis,,,12186,"Cenozoic 5"
46523,PaleoDB,"M. Uhen",,Squalodon,,,12186,"Cenozoic 5"
46523,PaleoDB,"M. Uhen",,Schizodelphis,,,12186,"Cenozoic 5"
46523,PaleoDB,"M. Uhen",,Miokogia,,Miokogia,12186,"Cenozoic 5"
46524,PaleoDB,"M. Uhen",,Squalodon,,,12186,"Cenozoic 5"
46524,PaleoDB,"M. Uhen",,Miokogia,,Miokogia,12186,"Cenozoic 5"
46525,PaleoDB,"M. Uhen",,Schizodelphis,,,12186,"Cenozoic 5"
46526,PaleoDB,"M. Uhen",,Schizodelphis,,,12186,"Cenozoic 5"
46898,PaleoDB,"M. Uhen","n. gen.",Preaulophyseter,,,12454,
46902,PaleoDB,"M. Uhen","n. gen.",Parabalaenoptera,,,12464,"Cenozoic 6"
46946,PaleoDB,"M. Uhen","n. gen.",Isanacetus,,,12471,"Cenozoic 5"
46950,PaleoDB,"M. Uhen",,Isanacetus,,,12471,"Cenozoic 5"
46950,PaleoDB,"M. Uhen",,Eurhinodelphis,,,12471,"Cenozoic 5"
46980,PaleoDB,"L. Ivany",,Plesiocetus,,,12484,"Cenozoic 5"
47079,PaleoDB,"M. Uhen","n. gen.",Aegyptocetus,,Protocetidae,12543,"Cenozoic 3"
47080,PaleoDB,"M. Uhen",,Champsodelphis,,Champsodelphis,11981,"Cenozoic 5"
47080,PaleoDB,"M. Uhen",,Champsodelphis,,Champsodelphis,11981,"Cenozoic 5"
47080,PaleoDB,"M. Uhen",,Pachyacanthus,,Pachyacanthus,11981,"Cenozoic 5"
47080,PaleoDB,"M. Uhen",,Pachyacanthus,,,11981,"Cenozoic 5"
47080,PaleoDB,"M. Uhen",,Pachyacanthus,,Pachyacanthus,11981,"Cenozoic 5"
47080,PaleoDB,"M. Uhen",,Pachyacanthus,,Cetotherium,11981,"Cenozoic 5"
47080,PaleoDB,"M. Uhen",,Kentriodon,?,Champsodelphis,11981,"Cenozoic 5"
47080,PaleoDB,"M. Uhen",?,Liolithax,,,11981,"Cenozoic 5"
47082,PaleoDB,"M. Uhen",?,Kentriodon,?,Atocetus,12544,"Cenozoic 5"
47083,PaleoDB,"M. Uhen",,Squalodon,,,12546,"Cenozoic 5"
47125,PaleoDB,"M. Uhen",,Scaldicetus,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Argyrocetus,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Messapicetus,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Notocetus,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Eudelphis,,Scaldicetus,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Squalodon,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Orycterocetus,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Lamprolithax,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Squalodon,,Phocodon,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Eurhinodelphis,,Schizodelphis,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Squalodon,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Eurhinodelphis,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Champsodelphis,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Xiphiacetus,,Eurhinodelphis,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Hesperoinia,,Hesperoinia,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Ziphiodelphis,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Squalodon,,Squalodon,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Scaldicetus,,,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Argyrocetus,,Eurhinodelphis,12475,"Cenozoic 6"
47125,PaleoDB,"M. Uhen",,Schizodelphis,,Schizodelphis,12475,"Cenozoic 6"
47186,PaleoDB,"M. Uhen","n. gen.",Protodelphinus,,,12610,
47187,PaleoDB,"M. Uhen",,Dalpiazina,,Champsodelphis,12613,"Cenozoic 5"
47187,PaleoDB,"M. Uhen",,Squalodon,,Squalodon,12613,"Cenozoic 5"
47187,PaleoDB,"M. Uhen",,Schizodelphis,,,12613,"Cenozoic 5"
47187,PaleoDB,"M. Uhen",,Idiorophus,,Scaldicetus,12613,"Cenozoic 5"
47303,PaleoDB,"M. Uhen","n. gen.",Phoberodon,,,12654,"Cenozoic 5"
47303,PaleoDB,"M. Uhen","n. gen.",Morenocetus,,,12654,"Cenozoic 5"
47303,PaleoDB,"M. Uhen",,Plesiocetus,,,12654,"Cenozoic 5"
47307,PaleoDB,"M. Uhen",,Plesiocetopsis,,Plesiocetus,12654,"Cenozoic 6"
47425,PaleoDB,"M. Uhen",,Schizodelphis,,,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",?,Orycterocetus,,,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Squalodelphis,,,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Champsodelphis,,Acrodelphis,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",?,Physeterula,?,Physeterula,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Pomatodelphis,,,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Scaldicetus,,,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Zarhachis,,,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Squalodon,,,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Physeterula,,Delphinus,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Squalodon,,Delphinus,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Squalodon,,Arionius,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen","n. gen.",Miokogia,"n. gen.",Miokogia,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Champsodelphis,,Champsodelphis,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Schizodelphis,,Delphinus,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Ziphioides,,Ziphioides,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen","n. gen.",Ziphioides,"n. gen.",Ziphioides,12747,"Cenozoic 5"
47425,PaleoDB,"M. Uhen",,Hoplocetus,,,12747,"Cenozoic 5"
47426,PaleoDB,"M. Uhen",,Miokogia,,Miokogia,12747,"Cenozoic 5"
47427,PaleoDB,"M. Uhen",,Champsodelphis,,,13196,"Cenozoic 5"
47427,PaleoDB,"M. Uhen",,Miokogia,,Miokogia,13196,"Cenozoic 5"
47427,PaleoDB,"M. Uhen",,Eurhinodelphis,,,13196,"Cenozoic 5"
47427,PaleoDB,"M. Uhen",,Miokogia,,,13196,"Cenozoic 5"
47428,PaleoDB,"M. Uhen",,Balaena,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Balaena,,Balaenula,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Balaenotus,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Balaenotus,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Balaenotus,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Balaenula,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Balaenotus,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",?,Balaenoptera,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Mesocetus,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Etruridelphis,,Steno,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Steno,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Tursiops,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Tursiops,,Delphinus,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Kogia,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Mesoplodon,,Dioplodon,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Kogia,,Kogia,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Etruridelphis,,Delphinus,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",?,Mesoplodon,,,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Hemisyntrachelus,,Delphinus,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Mesoplodon,,Dioplodon,12747,"Cenozoic 6"
47428,PaleoDB,"M. Uhen",,Mesoplodon,,Dioplodon,12747,"Cenozoic 6"
47432,PaleoDB,"M. Uhen","n. gen.",Delphinavus,,,12750,
47461,PaleoDB,"M. Uhen",,Squalodon,,,12755,"Cenozoic 5"
47462,PaleoDB,"M. Uhen",,Burtinopsis,,,12758,"Cenozoic 6"
47462,PaleoDB,"M. Uhen",,Herpetocetus,"n. gen.",Mizuhoptera,12758,"Cenozoic 6"
47462,PaleoDB,"M. Uhen","""",Megaptera,,,12758,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Balaena,,,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Amphicetus,,Amphicetus,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Heterocetus,,Plesiocetus,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen","n. gen.",Protophocaena,,,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Amphicetus,,Amphicetus,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Ziphirostrum,,Mioziphius,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen","n. gen.",Prophyseter,,,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Xiphiacetus,,Priscodelphinus,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Thalassocetus,,,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Scaldicetus,,,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Choneziphius,,Ziphius,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Scaldicetus,,Palaeodelphis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Champsodelphis,,Acrodelphis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Choneziphius,,Ziphius,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Scaldicetus,,Palaeodelphis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Scaldicetus,,Palaeodelphis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Belemnoziphius,,,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Scaldicetus,,Palaeodelphis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Eurhinodelphis,,,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Mesoplodon,,Dioplodon,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen","n. gen.",Scaldicetus,"n. gen.",Eucetus,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Scaldicetus,,Palaeodelphis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Scaldicetus,,Palaeodelphis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Heterocetus,,Cetotherium,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Scaldicetus,,Palaeodelphis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Scaldicetus,,Palaeodelphis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Pithanodelphis,,Phocaenopsis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen","n. gen.",Beneziphius,,,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Phocaenopsis,,Phocaenopsis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Eurhinodelphis,,Eurhinodelphis,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Balaena,,Probalaena,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Eurhinodelphis,,,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Ziphirostrum,,Belemnoziphius,12761,"Cenozoic 6"
47465,PaleoDB,"M. Uhen",,Mesoplodon,,Rhinostodes,12761,"Cenozoic 6"
